date,II,V5,SpO2,Art,BP,ETCO2
41352,0.000000,0.000000,0.311421,0.545971,5.000000,0.000000
41353,0.000000,0.000000,0.253034,0.454486,5.000000,0.000000
41354,0.000000,0.000000,0.205114,0.375982,5.000000,0.000000
41355,0.000000,0.000000,0.004555,0.309390,5.000000,0.000000
41356,0.000000,0.000000,0.026101,0.253453,5.000000,0.000000
41357,0.450000,0.450000,0.146561,0.206852,5.000000,0.000000
41358,0.600000,0.600000,0.740236,0.168294,5.000000,0.000000
41359,0.450000,0.450000,2.500000,0.136572,5.000000,0.000000
41360,0.000000,0.000000,4.259764,0.026101,5.000000,0.000000
41361,0.000000,0.000000,4.853439,0.146561,5.000000,0.000000
41362,-0.700000,-0.700000,4.973899,0.740236,5.000000,0.000000
41363,5.000000,5.000000,4.995445,2.500000,5.000000,0.000000
41364,-1.500000,-1.500000,4.809420,4.259764,5.000000,0.000000
41365,0.000000,0.000000,4.764730,4.853439,5.000000,0.000000
41366,0.000000,0.000000,4.710191,4.995445,5.000000,0.000000
41367,0.500000,0.500000,4.643954,4.973899,5.000000,0.000000
41368,1.400000,1.400000,4.563979,4.853439,5.000000,0.000000
41369,1.600000,1.600000,4.468099,4.259764,5.000000,0.000000
41370,1.650000,1.650000,4.354118,2.897037,5.000000,0.000000
41371,0.700000,0.700000,4.219977,2.872775,5.000000,0.000000
41372,0.200000,0.200000,4.063965,2.843106,5.000000,0.000000
41373,0.000000,0.000000,3.884993,2.806981,5.000000,0.000000
41374,0.000000,0.000000,3.682893,2.763233,5.000000,0.000000
41375,0.000000,0.000000,3.458694,2.710590,5.000000,0.000000
41376,0.000000,0.000000,3.214830,2.647736,5.000000,0.000000
41377,0.000000,0.000000,2.955193,2.573379,5.000000,0.000000
41378,0.000000,0.000000,2.684987,2.486371,5.000000,0.000000
41379,0.000000,0.000000,2.410365,2.385853,5.000000,0.000000
41380,0.000000,0.000000,2.137891,2.271429,5.000000,0.000000
41381,0.000000,0.000000,1.873930,2.143339,5.000000,0.000000
41382,0.000000,0.000000,1.624066,2.002619,5.000000,0.000000
41383,0.000000,0.000000,1.392676,1.851173,5.000000,0.000000
41384,0.000000,0.000000,1.182704,1.691754,5.000000,0.000000
41385,0.000000,0.000000,0.995651,1.527806,5.000000,0.000000
41386,0.000000,0.000000,0.831736,1.363190,5.000000,0.000000
41387,0.000000,0.000000,0.690156,1.201832,5.000000,0.000000
41388,0.000000,0.000000,0.569384,1.047352,5.000000,0.000000
41389,0.000000,0.000000,0.467454,0.902760,5.000000,0.000000
41390,0.000000,0.000000,0.382197,0.770255,5.000000,0.000000
41391,0.000000,0.000000,0.311421,0.651160,5.000000,0.000000
41392,0.000000,0.000000,0.253034,0.545971,5.000000,0.000000
41393,0.000000,0.000000,0.205114,0.454486,5.000000,0.000000
41394,0.000000,0.000000,0.004555,0.375982,5.000000,0.000000
41395,0.000000,0.000000,0.026101,0.309390,5.027467,0.014424
41396,0.450000,0.450000,0.146561,0.253453,5.054935,0.028847
41397,0.600000,0.600000,0.740236,0.206852,5.082402,0.043271
41398,0.450000,0.450000,2.500000,0.168294,5.109869,0.057695
41399,0.000000,0.000000,4.259764,0.136572,5.137337,0.072118
41400,0.000000,0.000000,4.853439,0.026101,5.164804,0.086542
41401,-0.700000,-0.700000,4.973899,0.146561,5.255901,0.111160
41402,5.000000,5.000000,4.995445,0.740236,5.346999,0.135778
41403,-1.500000,-1.500000,4.809420,2.500000,5.438096,0.160396
41404,0.000000,0.000000,4.764730,4.259764,5.529193,0.185014
41405,0.000000,0.000000,4.710191,4.853439,5.620291,0.209632
41406,0.500000,0.500000,4.643954,4.995445,5.711388,0.234250
41407,1.400000,1.400000,4.563979,4.973899,6.048887,0.300128
41408,1.600000,1.600000,4.468099,4.853439,6.386386,0.366006
41409,1.650000,1.650000,4.354118,4.259764,6.723885,0.431884
41410,0.700000,0.700000,4.219977,2.897037,7.061385,0.497761
41411,0.200000,0.200000,4.063965,2.872775,7.398884,0.563639
41412,0.000000,0.000000,3.884993,2.843106,7.736383,0.629517
41413,0.000000,0.000000,3.682893,2.806981,8.530319,0.801249
41414,0.000000,0.000000,3.458694,2.763233,9.324255,0.972980
41415,0.000000,0.000000,3.214830,2.710590,10.118191,1.144711
41416,0.000000,0.000000,2.955193,2.647736,10.912128,1.316443
41417,0.000000,0.000000,2.684987,2.573379,11.706064,1.488174
41418,0.000000,0.000000,2.410365,2.486371,12.500000,1.659906
41419,0.000000,0.000000,2.137891,2.385853,13.293936,2.078605
41420,0.000000,0.000000,1.873930,2.271429,14.087872,2.497304
41421,0.000000,0.000000,1.624066,2.143339,14.881809,2.916004
41422,0.000000,0.000000,1.392676,2.002619,15.675745,3.334703
41423,0.000000,0.000000,1.182704,1.851173,16.469681,3.753403
41424,0.000000,0.000000,0.995651,1.691754,17.263617,4.172102
41425,0.000000,0.000000,0.831736,1.527806,17.601116,5.045577
41426,0.000000,0.000000,0.690156,1.363190,17.938615,5.919051
41427,0.000000,0.000000,0.569384,1.201832,18.276115,6.792526
41428,0.000000,0.000000,0.467454,1.047352,18.613614,7.666001
41429,0.000000,0.000000,0.382197,0.902760,18.951113,8.539475
41430,0.000000,0.000000,0.311421,0.770255,19.288612,9.412950
41431,0.000000,0.000000,0.253034,0.651160,19.379709,10.760791
41432,0.000000,0.000000,0.205114,0.545971,19.470807,12.108633
41433,0.000000,0.000000,0.004555,0.454486,19.561904,13.456475
41434,0.000000,0.000000,0.026101,0.375982,19.653001,14.804317
41435,0.450000,0.450000,0.146561,0.309390,19.744099,16.152158
41436,0.600000,0.600000,0.740236,0.253453,19.835196,17.500000
41437,0.450000,0.450000,2.500000,0.206852,19.856482,18.847842
41438,0.000000,0.000000,4.259764,0.168294,19.877767,20.195683
41439,0.000000,0.000000,4.853439,0.136572,19.899053,21.543525
41440,-0.700000,-0.700000,4.973899,0.026101,19.920339,22.891367
41441,5.000000,5.000000,4.995445,0.146561,19.941625,24.239209
41442,-1.500000,-1.500000,4.809420,0.740236,19.962911,25.587050
41443,0.000000,0.000000,4.764730,2.500000,19.967710,26.460525
41444,0.000000,0.000000,4.710191,4.259764,19.972510,27.333999
41445,0.500000,0.500000,4.643954,4.853439,19.977309,28.207474
41446,1.400000,1.400000,4.563979,4.995445,19.982109,29.080949
41447,1.600000,1.600000,4.468099,4.973899,19.986909,29.954423
41448,1.650000,1.650000,4.354118,4.853439,19.991708,30.827898
41449,0.700000,0.700000,4.219977,4.259764,19.992782,31.246597
41450,0.200000,0.200000,4.063965,2.897037,19.993855,31.665297
41451,0.000000,0.000000,3.884993,2.872775,19.994929,32.083996
41452,0.000000,0.000000,3.682893,2.843106,19.996002,32.502696
41453,0.000000,0.000000,3.458694,2.806981,19.997076,32.921395
41454,0.000000,0.000000,3.214830,2.763233,19.998149,33.340094
41455,0.000000,0.000000,2.955193,2.710590,19.998389,33.511826
41456,0.000000,0.000000,2.684987,2.647736,19.998628,33.683557
41457,0.000000,0.000000,2.410365,2.573379,19.998868,33.855289
41458,0.000000,0.000000,2.137891,2.486371,19.999108,34.027020
41459,0.000000,0.000000,1.873930,2.385853,19.999347,34.198751
41460,0.000000,0.000000,1.624066,2.271429,19.999587,34.370483
41461,0.000000,0.000000,1.392676,2.143339,19.999640,34.436361
41462,0.000000,0.000000,1.182704,2.002619,19.999694,34.502239
41463,0.000000,0.000000,0.995651,1.851173,19.999747,34.568116
41464,0.000000,0.000000,0.831736,1.691754,19.999801,34.633994
41465,0.000000,0.000000,0.690156,1.527806,19.999854,34.699872
41466,0.000000,0.000000,0.569384,1.363190,19.999908,34.765750
41467,0.000000,0.000000,0.467454,1.201832,19.999923,34.804792
41468,0.000000,0.000000,0.382197,1.047352,19.999939,34.843833
41469,0.000000,0.000000,0.311421,0.902760,19.999954,34.882875
41470,0.000000,0.000000,0.253034,0.770255,19.999969,34.921917
41471,0.000000,0.000000,0.205114,0.651160,19.999985,34.960958
41472,0.000000,0.000000,0.004555,0.545971,20.000000,35.000000
41473,0.000000,0.000000,0.026101,0.454486,20.000000,35.031250
41474,0.450000,0.450000,0.146561,0.375982,20.000000,35.062500
41475,0.600000,0.600000,0.740236,0.309390,20.000000,35.093750
41476,0.450000,0.450000,2.500000,0.253453,20.000000,35.125000
41477,0.000000,0.000000,4.259764,0.206852,20.000000,35.156250
41478,0.000000,0.000000,4.853439,0.168294,20.000000,35.187500
41479,-0.700000,-0.700000,4.973899,0.136572,20.000000,35.218750
41480,5.000000,5.000000,4.995445,0.026101,20.000000,35.250000
41481,-1.500000,-1.500000,4.809420,0.146561,20.000000,35.281250
41482,0.000000,0.000000,4.764730,0.740236,20.000000,35.312500
41483,0.000000,0.000000,4.710191,2.500000,20.000000,35.343750
41484,0.500000,0.500000,4.643954,4.259764,20.000000,35.375000
41485,1.400000,1.400000,4.563979,4.853439,20.000000,35.406250
41486,1.600000,1.600000,4.468099,4.995445,20.000000,35.437500
41487,1.650000,1.650000,4.354118,4.973899,20.000000,35.468750
41488,0.700000,0.700000,4.219977,4.853439,20.000000,35.500000
41489,0.200000,0.200000,4.063965,4.259764,20.000000,35.531250
41490,0.000000,0.000000,3.884993,2.897037,20.000000,35.562500
41491,0.000000,0.000000,3.682893,2.872775,20.000000,35.593750
41492,0.000000,0.000000,3.458694,2.843106,20.000000,35.625000
41493,0.000000,0.000000,3.214830,2.806981,20.000000,35.656250
41494,0.000000,0.000000,2.955193,2.763233,20.000000,35.687500
41495,0.000000,0.000000,2.684987,2.710590,20.000000,35.718750
41496,0.000000,0.000000,2.410365,2.647736,20.000000,35.750000
41497,0.000000,0.000000,2.137891,2.573379,20.000000,35.781250
41498,0.000000,0.000000,1.873930,2.486371,20.000000,35.812500
41499,0.000000,0.000000,1.624066,2.385853,20.000000,35.843750
41500,0.000000,0.000000,1.392676,2.271429,20.000000,35.875000
41501,0.000000,0.000000,1.182704,2.143339,20.000000,35.906250
41502,0.000000,0.000000,0.995651,2.002619,20.000000,35.937500
41503,0.000000,0.000000,0.831736,1.851173,19.972533,35.968750
41504,0.000000,0.000000,0.690156,1.691754,19.945065,36.000000
41505,0.000000,0.000000,0.569384,1.527806,19.917598,36.031250
41506,0.000000,0.000000,0.467454,1.363190,19.890131,36.062500
41507,0.000000,0.000000,0.382197,1.201832,19.862663,36.093750
41508,0.000000,0.000000,0.311421,1.047352,19.835196,36.125000
41509,0.000000,0.000000,0.253034,0.902760,19.744099,36.156250
41510,0.000000,0.000000,0.205114,0.770255,19.653001,36.187500
41511,0.000000,0.000000,0.004555,0.651160,19.561904,36.218750
41512,0.000000,0.000000,0.026101,0.545971,19.470807,36.250000
41513,0.450000,0.450000,0.146561,0.454486,19.379709,36.281250
41514,0.600000,0.600000,0.740236,0.375982,19.288612,36.312500
41515,0.450000,0.450000,2.500000,0.309390,18.951113,36.343750
41516,0.000000,0.000000,4.259764,0.253453,18.613614,36.375000
41517,0.000000,0.000000,4.853439,0.206852,18.276115,36.406250
41518,-0.700000,-0.700000,4.973899,0.168294,17.938615,36.437500
41519,5.000000,5.000000,4.995445,0.136572,17.601116,36.468750
41520,-1.500000,-1.500000,4.809420,0.026101,17.263617,36.500000
41521,0.000000,0.000000,4.764730,0.146561,16.469681,36.531250
41522,0.000000,0.000000,4.710191,0.740236,15.675745,36.562500
41523,0.500000,0.500000,4.643954,2.500000,14.881809,36.593750
41524,1.400000,1.400000,4.563979,4.259764,14.087872,36.625000
41525,1.600000,1.600000,4.468099,4.853439,13.293936,36.656250
41526,1.650000,1.650000,4.354118,4.995445,12.500000,36.687500
41527,0.700000,0.700000,4.219977,4.973899,11.706064,36.718750
41528,0.200000,0.200000,4.063965,4.853439,10.912128,36.750000
41529,0.000000,0.000000,3.884993,4.259764,10.118191,36.781250
41530,0.000000,0.000000,3.682893,2.897037,9.324255,36.812500
41531,0.000000,0.000000,3.458694,2.872775,8.530319,36.843750
41532,0.000000,0.000000,3.214830,2.843106,7.736383,36.875000
41533,0.000000,0.000000,2.955193,2.806981,7.398884,36.906250
41534,0.000000,0.000000,2.684987,2.763233,7.061385,36.937500
41535,0.000000,0.000000,2.410365,2.710590,6.723885,36.968750
41536,0.000000,0.000000,2.137891,2.647736,6.386386,37.000000
41537,0.000000,0.000000,1.873930,2.573379,6.048887,37.031250
41538,0.000000,0.000000,1.624066,2.486371,5.711388,37.062500
41539,0.000000,0.000000,1.392676,2.385853,5.620291,37.093750
41540,0.000000,0.000000,1.182704,2.271429,5.529193,37.125000
41541,0.000000,0.000000,0.995651,2.143339,5.438096,37.156250
41542,0.000000,0.000000,0.831736,2.002619,5.346999,37.187500
41543,0.000000,0.000000,0.690156,1.851173,5.255901,37.218750
41544,0.000000,0.000000,0.569384,1.691754,5.164804,37.250000
41545,0.000000,0.000000,0.467454,1.527806,5.143518,37.281250
41546,0.000000,0.000000,0.382197,1.363190,5.122233,37.312500
41547,0.000000,0.000000,0.311421,1.201832,5.100947,37.343750
41548,0.000000,0.000000,0.253034,1.047352,5.079661,37.375000
41549,0.000000,0.000000,0.205114,0.902760,5.058375,37.406250
41550,0.000000,0.000000,0.004555,0.770255,5.037089,37.437500
41551,0.000000,0.000000,0.026101,0.651160,5.032290,37.468750
41552,0.450000,0.450000,0.146561,0.545971,5.027490,37.500000
41553,0.600000,0.600000,0.740236,0.454486,5.022691,37.531250
41554,0.450000,0.450000,2.500000,0.375982,5.017891,37.562500
41555,0.000000,0.000000,4.259764,0.309390,5.013091,37.593750
41556,0.000000,0.000000,4.853439,0.253453,5.008292,37.625000
41557,-0.700000,-0.700000,4.973899,0.206852,5.007218,37.656250
41558,5.000000,5.000000,4.995445,0.168294,5.006145,37.687500
41559,-1.500000,-1.500000,4.809420,0.136572,5.005071,37.718750
41560,0.000000,0.000000,4.764730,0.026101,5.003998,37.750000
41561,0.000000,0.000000,4.710191,0.146561,5.002924,37.781250
41562,0.500000,0.500000,4.643954,0.740236,5.001851,37.812500
41563,1.400000,1.400000,4.563979,2.500000,5.001611,37.658106
41564,1.600000,1.600000,4.468099,4.259764,5.001372,37.503712
41565,1.650000,1.650000,4.354118,4.853439,5.001132,37.349318
41566,0.700000,0.700000,4.219977,4.995445,5.000892,37.194923
41567,0.200000,0.200000,4.063965,4.973899,5.000653,37.040529
41568,0.000000,0.000000,3.884993,4.853439,5.000413,36.886135
41569,0.000000,0.000000,3.682893,4.259764,5.000360,36.134147
41570,0.000000,0.000000,3.458694,2.897037,5.000306,35.382159
41571,0.000000,0.000000,3.214830,2.872775,5.000253,34.630171
41572,0.000000,0.000000,2.955193,2.843106,5.000199,33.878183
41573,0.000000,0.000000,2.684987,2.806981,5.000146,33.126195
41574,0.000000,0.000000,2.410365,2.763233,5.000092,32.374206
41575,0.000000,0.000000,2.137891,2.710590,5.000080,30.145172
41576,0.000000,0.000000,1.873930,2.647736,5.000068,27.916138
41577,0.000000,0.000000,1.624066,2.573379,5.000056,25.687103
41578,0.000000,0.000000,1.392676,2.486371,5.000044,23.458069
41579,0.000000,0.000000,1.182704,2.385853,5.000032,21.229034
41580,0.000000,0.000000,0.995651,2.271429,5.000021,19.000000
41581,0.000000,0.000000,0.831736,2.143339,5.000018,16.770966
41582,0.000000,0.000000,0.690156,2.002619,5.000015,14.541931
41583,0.000000,0.000000,0.569384,1.851173,5.000013,12.312897
41584,0.000000,0.000000,0.467454,1.691754,5.000010,10.083862
41585,0.000000,0.000000,0.382197,1.527806,5.000007,7.854828
41586,0.000000,0.000000,0.311421,1.363190,5.000005,5.625794
41587,0.000000,0.000000,0.253034,1.201832,5.000004,4.873805
41588,0.000000,0.000000,0.205114,1.047352,5.000003,4.121817
41589,0.000000,0.000000,0.004555,0.902760,5.000003,3.369829
41590,0.000000,0.000000,0.026101,0.770255,5.000002,2.617841
41591,0.450000,0.450000,0.146561,0.651160,5.000002,1.865853
41592,0.600000,0.600000,0.740236,0.545971,5.000001,1.113865
41593,0.450000,0.450000,2.500000,0.454486,5.000001,0.961281
41594,0.000000,0.000000,4.259764,0.375982,5.000001,0.808698
41595,0.000000,0.000000,4.853439,0.309390,5.000001,0.656115
41596,-0.700000,-0.700000,4.973899,0.253453,5.000000,0.503531
41597,5.000000,5.000000,4.995445,0.206852,5.000000,0.350948
41598,-1.500000,-1.500000,4.809420,0.168294,5.000000,0.198365
41599,0.000000,0.000000,4.764730,0.136572,5.000000,0.171074
41600,0.000000,0.000000,4.710191,0.026101,5.000000,0.143783
41601,0.500000,0.500000,4.643954,0.146561,5.000000,0.116492
41602,1.400000,1.400000,4.563979,0.740236,5.000000,0.089202
41603,1.600000,1.600000,4.468099,2.500000,5.000000,0.061911
41604,1.650000,1.650000,4.354118,4.259764,5.000000,0.034620
41605,0.700000,0.700000,4.219977,4.853439,5.000000,0.029853
41606,0.200000,0.200000,4.063965,4.995445,5.000000,0.025087
41607,0.000000,0.000000,3.884993,4.973899,5.000000,0.020320
41608,0.000000,0.000000,3.682893,4.853439,5.000000,0.015554
41609,0.000000,0.000000,3.458694,4.259764,5.000000,0.010787
41610,0.000000,0.000000,3.214830,2.897037,5.000000,0.006021
41611,0.000000,0.000000,2.955193,2.872775,5.000000,0.005192
41612,0.000000,0.000000,2.684987,2.843106,5.000000,0.004363
41613,0.000000,0.000000,2.410365,2.806981,5.000000,0.003533
41614,0.000000,0.000000,2.137891,2.763233,5.000000,0.002704
41615,0.000000,0.000000,1.873930,2.710590,5.000000,0.001875
41616,0.000000,0.000000,1.624066,2.647736,5.000000,0.001046
41617,0.000000,0.000000,1.392676,2.573379,5.000000,0.000902
41618,0.000000,0.000000,1.182704,2.486371,5.000000,0.000758
41619,0.000000,0.000000,0.995651,2.385853,5.000000,0.000614
41620,0.000000,0.000000,0.831736,2.271429,5.000000,0.000470
41621,0.000000,0.000000,0.690156,2.143339,5.000000,0.000326
41622,0.000000,0.000000,0.569384,2.002619,5.000000,0.000182
41623,0.000000,0.000000,0.467454,1.851173,5.000000,0.000157
41624,0.000000,0.000000,0.382197,1.691754,5.000000,0.000132
41625,0.000000,0.000000,0.311421,1.527806,5.000000,0.000107
41626,0.000000,0.000000,0.253034,1.363190,5.000000,0.000082
41627,0.000000,0.000000,0.205114,1.201832,5.000000,0.000057
41628,0.000000,0.000000,0.004555,1.047352,5.000000,0.000032
41629,0.000000,0.000000,0.026101,0.902760,5.000000,0.000027
41630,0.450000,0.450000,0.146561,0.770255,5.000000,0.000023
41631,0.600000,0.600000,0.740236,0.651160,5.000000,0.000019
41632,0.450000,0.450000,2.500000,0.545971,5.000000,0.000014
41633,0.000000,0.000000,4.259764,0.454486,5.000000,0.000010
41634,0.000000,0.000000,4.853439,0.375982,5.000000,0.000005
41635,-0.700000,-0.700000,4.973899,0.309390,5.000000,0.000005
41636,5.000000,5.000000,4.995445,0.253453,5.000000,0.000004
41637,-1.500000,-1.500000,4.809420,0.206852,5.000000,0.000003
41638,0.000000,0.000000,4.764730,0.168294,5.000000,0.000002
41639,0.000000,0.000000,4.710191,0.136572,5.000000,0.000002
41640,0.500000,0.500000,4.643954,0.026101,5.000000,0.000001
41641,1.400000,1.400000,4.563979,0.146561,5.000000,0.000001
41642,1.600000,1.600000,4.468099,0.740236,5.000000,0.000001
41643,1.650000,1.650000,4.354118,2.500000,5.000000,0.000001
41644,0.700000,0.700000,4.219977,4.259764,5.000000,0.000000
41645,0.200000,0.200000,4.063965,4.853439,5.000000,0.000000
41646,0.000000,0.000000,3.884993,4.995445,5.000000,0.000000
41647,0.000000,0.000000,3.682893,4.973899,5.000000,0.000000
41648,0.000000,0.000000,3.458694,4.853439,5.000000,0.000000
41649,0.000000,0.000000,3.214830,4.259764,5.000000,0.000000
41650,0.000000,0.000000,2.955193,2.897037,5.000000,0.000000
41651,0.000000,0.000000,2.684987,2.872775,5.000000,0.000000
41652,0.000000,0.000000,2.410365,2.843106,5.000000,0.000000
41653,0.000000,0.000000,2.137891,2.806981,5.000000,0.000000
41654,0.000000,0.000000,1.873930,2.763233,5.000000,0.000000
41655,0.000000,0.000000,1.624066,2.710590,5.000000,0.000000
41656,0.000000,0.000000,1.392676,2.647736,5.000000,0.000000
41657,0.000000,0.000000,1.182704,2.573379,5.000000,0.000000
41658,0.000000,0.000000,0.995651,2.486371,5.000000,0.000000
41659,0.000000,0.000000,0.831736,2.385853,5.000000,0.000000
41660,0.000000,0.000000,0.690156,2.271429,5.000000,0.000000
41661,0.000000,0.000000,0.569384,2.143339,5.000000,0.000000
41662,0.000000,0.000000,0.467454,2.002619,5.000000,0.000000
41663,0.000000,0.000000,0.382197,1.851173,5.000000,0.000000
41664,0.000000,0.000000,0.311421,1.691754,5.000000,0.000000
41665,0.000000,0.000000,0.253034,1.527806,5.000000,0.000000
41666,0.000000,0.000000,0.205114,1.363190,5.000000,0.000000
41667,0.000000,0.000000,0.004555,1.201832,5.000000,0.000000
41668,0.000000,0.000000,0.026101,1.047352,5.000000,0.000000
