date,II,V5,SpO2,Art,BP,ETCO2,QRS,ST,QT,PR,SystBP,DiasBP,MAP
41806,0,0,2.955193,4.995445,19.890131,36.0625,0.13,0.023,0.42,0.16,113,67,82.333333
41807,0,0,2.684987,4.973899,19.862663,36.09375,0.13,0.023,0.42,0.16,113,67,82.333333
41808,0,0,2.410365,4.853439,19.835196,36.125,0.13,0.023,0.42,0.16,113,67,82.333333
41809,0,0,2.137891,4.259764,19.744099,36.15625,0.13,0.023,0.42,0.16,113,67,82.333333
41810,0,0,1.87393,2.897037,19.653001,36.1875,0.13,0.023,0.42,0.16,113,67,82.333333
41811,0,0,1.624066,2.872775,19.561904,36.21875,0.13,0.023,0.42,0.16,113,67,82.333333
41812,0,0,1.392676,2.843106,19.470807,36.25,0.13,0.023,0.42,0.16,113,67,82.333333
41813,0,0,1.182704,2.806981,19.379709,36.28125,0.13,0.023,0.42,0.16,113,67,82.333333
41814,0,0,0.995651,2.763233,19.288612,36.3125,0.13,0.023,0.42,0.16,113,67,82.333333
41815,0,0,0.831736,2.71059,18.951113,36.34375,0.13,0.023,0.42,0.16,113,67,82.333333
41816,0,0,0.690156,2.647736,18.613614,36.375,0.13,0.023,0.42,0.16,113,67,82.333333
41817,0,0,0.569384,2.573379,18.276115,36.40625,0.13,0.023,0.42,0.16,113,67,82.333333
41818,0,0,0.467454,2.486371,17.938615,36.4375,0.13,0.023,0.42,0.16,113,67,82.333333
41819,0,0,0.382197,2.385853,17.601116,36.46875,0.13,0.023,0.42,0.16,113,67,82.333333
41820,0,0,0.311421,2.271429,17.263617,36.5,0.1,0.127,0.42,0.16,117,81,93
41821,0,0,0.253034,2.143339,16.469681,36.53125,0.1,0.127,0.42,0.16,117,81,93
41822,0,0,0.205114,2.002619,15.675745,36.5625,0.1,0.127,0.42,0.16,117,81,93
41823,0,0,0.004555,1.851173,14.881809,36.59375,0.1,0.127,0.42,0.16,117,81,93
41824,0,0,0.026101,1.691754,14.087872,36.625,0.1,0.127,0.42,0.16,117,81,93
41825,0.45,0.45,0.146561,1.527806,13.293936,36.65625,0.1,0.127,0.42,0.16,117,81,93
41826,0.6,0.6,0.740236,1.36319,12.5,36.6875,0.1,0.127,0.42,0.16,117,81,93
41827,0.45,0.45,2.5,1.201832,11.706064,36.71875,0.1,0.127,0.42,0.16,117,81,93
41828,0,0,4.259764,1.047352,10.912128,36.75,0.1,0.127,0.42,0.16,117,81,93
41829,0,0,4.853439,0.90276,10.118191,36.78125,0.1,0.127,0.42,0.16,117,81,93
41830,-0.7,-0.7,4.973899,0.770255,9.324255,36.8125,0.1,0.127,0.42,0.16,117,81,93
41831,5,5,4.995445,0.65116,8.530319,36.84375,0.1,0.127,0.42,0.16,117,81,93
41832,-1.5,-1.5,4.80942,0.545971,7.736383,36.875,0.1,0.127,0.42,0.16,117,81,93
41833,0,0,4.76473,0.454486,7.398884,36.90625,0.1,0.127,0.42,0.16,117,81,93
41834,0,0,4.710191,0.375982,7.061385,36.9375,0.1,0.127,0.42,0.16,117,81,93
41835,0.5,0.5,4.643954,0.30939,6.723885,36.96875,0.1,0.127,0.42,0.16,117,81,93
41836,1.4,1.4,4.563979,0.253453,6.386386,37,0.1,0.127,0.42,0.16,117,81,93
41837,1.6,1.6,4.468099,0.206852,6.048887,37.03125,0.1,0.127,0.42,0.16,117,81,93
41838,1.65,1.65,4.354118,0.168294,5.711388,37.0625,0.1,0.127,0.42,0.16,117,81,93
41839,0.7,0.7,4.219977,0.136572,5.620291,37.09375,0.1,0.127,0.42,0.16,117,81,93
41840,0.2,0.2,4.063965,0.026101,5.529193,37.125,0.1,0.127,0.42,0.16,117,81,93
41841,0,0,3.884993,0.146561,5.438096,37.15625,0.1,0.127,0.42,0.16,117,81,93
41842,0,0,3.682893,0.740236,5.346999,37.1875,0.1,0.127,0.42,0.16,117,81,93
41843,0,0,3.458694,2.5,5.255901,37.21875,0.1,0.127,0.42,0.16,117,81,93
41844,0,0,3.21483,4.259764,5.164804,37.25,0.1,0.127,0.42,0.16,117,81,93
41845,0,0,2.955193,4.853439,5.143518,37.28125,0.1,0.127,0.42,0.16,117,81,93
41846,0,0,2.684987,4.995445,5.122233,37.3125,0.1,0.127,0.42,0.16,117,81,93
41847,0,0,2.410365,4.973899,5.100947,37.34375,0.1,0.127,0.42,0.16,117,81,93
41848,0,0,2.137891,4.853439,5.079661,37.375,0.1,0.127,0.42,0.16,117,81,93
41849,0,0,1.87393,4.259764,5.058375,37.40625,0.1,0.127,0.42,0.16,117,81,93
41850,0,0,1.624066,2.897037,5.037089,37.4375,0.1,0.127,0.42,0.16,117,81,93
41851,0,0,1.392676,2.872775,5.03229,37.46875,0.1,0.127,0.42,0.16,117,81,93
41852,0,0,1.182704,2.843106,5.02749,37.5,0.1,0.127,0.42,0.16,117,81,93
41853,0,0,0.995651,2.806981,5.022691,37.53125,0.1,0.127,0.42,0.16,117,81,93
41854,0,0,0.831736,2.763233,5.017891,37.5625,0.1,0.127,0.42,0.16,117,81,93
41855,0,0,0.690156,2.71059,5.013091,37.59375,0.1,0.127,0.42,0.16,117,81,93
41856,0,0,0.569384,2.647736,5.008292,37.625,0.1,0.127,0.42,0.16,117,81,93
41857,0,0,0.467454,2.573379,5.007218,37.65625,0.1,0.127,0.42,0.16,117,81,93
41858,0,0,0.382197,2.486371,5.006145,37.6875,0.1,0.127,0.42,0.16,117,81,93
41859,0,0,0.311421,2.385853,5.005071,37.71875,0.1,0.127,0.42,0.16,117,81,93
41860,0,0,0.253034,2.271429,5.003998,37.75,0.1,0.127,0.42,0.16,117,81,93
41861,0,0,0.205114,2.143339,5.002924,37.78125,0.1,0.127,0.42,0.16,117,81,93
41862,0,0,0.004555,2.002619,5.001851,37.8125,0.1,0.127,0.42,0.16,117,81,93
41863,0,0,0.026101,1.851173,5.001611,37.658106,0.1,0.127,0.42,0.16,117,81,93
41864,0.45,0.45,0.146561,1.691754,5.001372,37.503712,0.1,0.127,0.42,0.16,117,81,93
41865,0.6,0.6,0.740236,1.527806,5.001132,37.349318,0.1,0.127,0.42,0.16,117,81,93
41866,0.45,0.45,2.5,1.36319,5.000892,37.194923,0.1,0.127,0.42,0.16,117,81,93
41867,0,0,4.259764,1.201832,5.000653,37.040529,0.1,0.127,0.42,0.16,117,81,93
41868,0,0,4.853439,1.047352,5.000413,36.886135,0.1,0.127,0.42,0.16,117,81,93
41869,-0.7,-0.7,4.973899,0.90276,5.00036,36.134147,0.1,0.127,0.42,0.16,117,81,93
41870,5,5,4.995445,0.770255,5.000306,35.382159,0.1,0.127,0.42,0.16,117,81,93
41871,-1.5,-1.5,4.80942,0.65116,5.000253,34.630171,0.1,0.127,0.42,0.16,117,81,93
41872,0,0,4.76473,0.545971,5.000199,33.878183,0.1,0.127,0.42,0.16,117,81,93
41873,0,0,4.710191,0.454486,5.000146,33.126195,0.1,0.127,0.42,0.16,117,81,93
41874,0.5,0.5,4.643954,0.375982,5.000092,32.374206,0.1,0.127,0.42,0.16,117,81,93
41875,1.4,1.4,4.563979,0.30939,5.00008,30.145172,0.1,0.127,0.42,0.16,117,81,93
41876,1.6,1.6,4.468099,0.253453,5.000068,27.916138,0.1,0.127,0.42,0.16,117,81,93
41877,1.65,1.65,4.354118,0.206852,5.000056,25.687103,0.1,0.127,0.42,0.16,117,81,93
41878,0.7,0.7,4.219977,0.168294,5.000044,23.458069,0.1,0.127,0.42,0.16,117,81,93
41879,0.2,0.2,4.063965,0.136572,5.000032,21.229034,0.1,0.127,0.42,0.16,117,81,93
41880,0,0,3.884993,0.026101,5.000021,19,0.11,0.11,0.35,0.17,111,66,81
41881,0,0,3.682893,0.146561,5.000018,16.770966,0.11,0.11,0.35,0.17,111,66,81
41882,0,0,3.458694,0.740236,5.000015,14.541931,0.11,0.11,0.35,0.17,111,66,81
41883,0,0,3.21483,2.5,5.000013,12.312897,0.11,0.11,0.35,0.17,111,66,81
41884,0,0,2.955193,4.259764,5.00001,10.083862,0.11,0.11,0.35,0.17,111,66,81
41885,0,0,2.684987,4.853439,5.000007,7.854828,0.11,0.11,0.35,0.17,111,66,81
41886,0,0,2.410365,4.995445,5.000005,5.625794,0.11,0.11,0.35,0.17,111,66,81
41887,0,0,2.137891,4.973899,5.000004,4.873805,0.11,0.11,0.35,0.17,111,66,81
41888,0,0,1.87393,4.853439,5.000003,4.121817,0.11,0.11,0.35,0.17,111,66,81
41889,0,0,1.624066,4.259764,5.000003,3.369829,0.11,0.11,0.35,0.17,111,66,81
41890,0,0,1.392676,2.897037,5.000002,2.617841,0.11,0.11,0.35,0.17,111,66,81
41891,0,0,1.182704,2.872775,5.000002,1.865853,0.11,0.11,0.35,0.17,111,66,81
41892,0,0,0.995651,2.843106,5.000001,1.113865,0.11,0.11,0.35,0.17,111,66,81
41893,0,0,0.831736,2.806981,5.000001,0.961281,0.11,0.11,0.35,0.17,111,66,81
41894,0,0,0.690156,2.763233,5.000001,0.808698,0.11,0.11,0.35,0.17,111,66,81
41895,0,0,0.569384,2.71059,5.000001,0.656115,0.11,0.11,0.35,0.17,111,66,81
41896,0,0,0.467454,2.647736,5,0.503531,0.11,0.11,0.35,0.17,111,66,81
41897,0,0,0.382197,2.573379,5,0.350948,0.11,0.11,0.35,0.17,111,66,81
41898,0,0,0.311421,2.486371,5,0.198365,0.11,0.11,0.35,0.17,111,66,81
41899,0,0,0.253034,2.385853,5,0.171074,0.11,0.11,0.35,0.17,111,66,81
41900,0,0,0.205114,2.271429,5,0.143783,0.11,0.11,0.35,0.17,111,66,81
41901,0,0,0.004555,2.143339,5,0.116492,0.11,0.11,0.35,0.17,111,66,81
41902,0,0,0.026101,2.002619,5,0.089202,0.11,0.11,0.35,0.17,111,66,81
41903,0.45,0.45,0.146561,1.851173,5,0.061911,0.11,0.11,0.35,0.17,111,66,81
41904,0.6,0.6,0.740236,1.691754,5,0.03462,0.11,0.11,0.35,0.17,111,66,81
41905,0.45,0.45,2.5,1.527806,5,0.029853,0.11,0.11,0.35,0.17,111,66,81
41906,0,0,4.259764,1.36319,5,0.025087,0.11,0.11,0.35,0.17,111,66,81
41907,0,0,4.853439,1.201832,5,0.02032,0.11,0.11,0.35,0.17,111,66,81
41908,-0.7,-0.7,4.973899,1.047352,5,0.015554,0.11,0.11,0.35,0.17,111,66,81
41909,5,5,4.995445,0.90276,5,0.010787,0.11,0.11,0.35,0.17,111,66,81
41910,-1.5,-1.5,4.80942,0.770255,5,0.006021,0.11,0.11,0.35,0.17,111,66,81
41911,0,0,4.76473,0.65116,5,0.005192,0.11,0.11,0.35,0.17,111,66,81
41912,0,0,4.710191,0.545971,5,0.004363,0.11,0.11,0.35,0.17,111,66,81
41913,0.5,0.5,4.643954,0.454486,5,0.003533,0.11,0.11,0.35,0.17,111,66,81
41914,1.4,1.4,4.563979,0.375982,5,0.002704,0.11,0.11,0.35,0.17,111,66,81
41915,1.6,1.6,4.468099,0.30939,5,0.001875,0.11,0.11,0.35,0.17,111,66,81
41916,1.65,1.65,4.354118,0.253453,5,0.001046,0.11,0.11,0.35,0.17,111,66,81
41917,0.7,0.7,4.219977,0.206852,5,0.000902,0.11,0.11,0.35,0.17,111,66,81
41918,0.2,0.2,4.063965,0.168294,5,0.000758,0.11,0.11,0.35,0.17,111,66,81
41919,0,0,3.884993,0.136572,5,0.000614,0.11,0.11,0.35,0.17,111,66,81
41920,0,0,3.682893,0.026101,5,0.00047,0.11,0.11,0.35,0.17,111,66,81
41921,0,0,3.458694,0.146561,5,0.000326,0.11,0.11,0.35,0.17,111,66,81
41922,0,0,3.21483,0.740236,5,0.000182,0.11,0.11,0.35,0.17,111,66,81
41923,0,0,2.955193,2.5,5,0.000157,0.11,0.11,0.35,0.17,111,66,81
41924,0,0,2.684987,4.259764,5,0.000132,0.11,0.11,0.35,0.17,111,66,81
41925,0,0,2.410365,4.853439,5,0.000107,0.11,0.11,0.35,0.17,111,66,81
41926,0,0,2.137891,4.995445,5,0.000082,0.11,0.11,0.35,0.17,111,66,81
41927,0,0,1.87393,4.973899,5,0.000057,0.11,0.11,0.35,0.17,111,66,81
41928,0,0,1.624066,4.853439,5,0.000032,0.11,0.11,0.35,0.17,111,66,81
41929,0,0,1.392676,4.259764,5,0.000027,0.11,0.11,0.35,0.17,111,66,81
41930,0,0,1.182704,2.897037,5,0.000023,0.11,0.11,0.35,0.17,111,66,81
41931,0,0,0.995651,2.872775,5,0.000019,0.11,0.11,0.35,0.17,111,66,81
41932,0,0,0.831736,2.843106,5,0.000014,0.11,0.11,0.35,0.17,111,66,81
41933,0,0,0.690156,2.806981,5,0.00001,0.11,0.11,0.35,0.17,111,66,81
41934,0,0,0.569384,2.763233,5,0.000005,0.11,0.11,0.35,0.17,111,66,81
41935,0,0,0.467454,2.71059,5,0.000005,0.11,0.11,0.35,0.17,111,66,81
41936,0,0,0.382197,2.647736,5,0.000004,0.11,0.11,0.35,0.17,111,66,81
41937,0,0,0.311421,2.573379,5,0.000003,0.11,0.11,0.35,0.17,111,66,81
41938,0,0,0.253034,2.486371,5,0.000002,0.11,0.11,0.35,0.17,111,66,81
41939,0,0,0.205114,2.385853,5,0.000002,0.11,0.11,0.35,0.17,111,66,81
41940,0,0,0.004555,2.271429,5,0.000001,0.08,0.134,0.44,0.19,112,67,82
41941,0,0,0.026101,2.143339,5,0.000001,0.08,0.134,0.44,0.19,112,67,82
41942,0.45,0.45,0.146561,2.002619,5,0.000001,0.08,0.134,0.44,0.19,112,67,82
41943,0.6,0.6,0.740236,1.851173,5,0.000001,0.08,0.134,0.44,0.19,112,67,82
41944,0.45,0.45,2.5,1.691754,5,0,0.08,0.134,0.44,0.19,112,67,82
41945,0,0,4.259764,1.527806,5,0,0.08,0.134,0.44,0.19,112,67,82
41946,0,0,4.853439,1.36319,5,0,0.08,0.134,0.44,0.19,112,67,82
41947,-0.7,-0.7,4.973899,1.201832,5,0,0.08,0.134,0.44,0.19,112,67,82
41948,5,5,4.995445,1.047352,5,0,0.08,0.134,0.44,0.19,112,67,82
41949,-1.5,-1.5,4.80942,0.90276,5,0,0.08,0.134,0.44,0.19,112,67,82
41950,0,0,4.76473,0.770255,5,0,0.08,0.134,0.44,0.19,112,67,82
41951,0,0,4.710191,0.65116,5,0,0.08,0.134,0.44,0.19,112,67,82
41952,0.5,0.5,4.643954,0.545971,5,0,0.08,0.134,0.44,0.19,112,67,82
41953,1.4,1.4,4.563979,0.454486,5,0,0.08,0.134,0.44,0.19,112,67,82
41954,1.6,1.6,4.468099,0.375982,5,0,0.08,0.134,0.44,0.19,112,67,82
41955,1.65,1.65,4.354118,0.30939,5,0,0.08,0.134,0.44,0.19,112,67,82
41956,0.7,0.7,4.219977,0.253453,5,0,0.08,0.134,0.44,0.19,112,67,82
41957,0.2,0.2,4.063965,0.206852,5,0,0.08,0.134,0.44,0.19,112,67,82
41958,0,0,3.884993,0.168294,5,0,0.08,0.134,0.44,0.19,112,67,82
41959,0,0,3.682893,0.136572,5,0,0.08,0.134,0.44,0.19,112,67,82
41960,0,0,3.458694,0.026101,5,0,0.08,0.134,0.44,0.19,112,67,82
41961,0,0,3.21483,0.146561,5,0,0.08,0.134,0.44,0.19,112,67,82
41962,0,0,2.955193,0.740236,5,0,0.08,0.134,0.44,0.19,112,67,82
41963,0,0,2.684987,2.5,5,0,0.08,0.134,0.44,0.19,112,67,82
41964,0,0,2.410365,4.259764,5,0,0.08,0.134,0.44,0.19,112,67,82
41965,0,0,2.137891,4.853439,5,0,0.08,0.134,0.44,0.19,112,67,82
41966,0,0,1.87393,4.995445,5,0,0.08,0.134,0.44,0.19,112,67,82
41967,0,0,1.624066,4.973899,5,0,0.08,0.134,0.44,0.19,112,67,82
41968,0,0,1.392676,4.853439,5,0,0.08,0.134,0.44,0.19,112,67,82
41969,0,0,1.182704,4.259764,5,0,0.08,0.134,0.44,0.19,112,67,82
41970,0,0,0.995651,2.897037,5,0,0.08,0.134,0.44,0.19,112,67,82
41971,0,0,0.831736,2.872775,5,0,0.08,0.134,0.44,0.19,112,67,82
41972,0,0,0.690156,2.843106,5,0,0.08,0.134,0.44,0.19,112,67,82
41973,0,0,0.569384,2.806981,5,0,0.08,0.134,0.44,0.19,112,67,82
41974,0,0,0.467454,2.763233,5,0,0.08,0.134,0.44,0.19,112,67,82
41975,0,0,0.382197,2.71059,5,0,0.08,0.134,0.44,0.19,112,67,82
41976,0,0,0.311421,2.647736,5,0,0.08,0.134,0.44,0.19,112,67,82
41977,0,0,0.253034,2.573379,5,0,0.08,0.134,0.44,0.19,112,67,82
41978,0,0,0.205114,2.486371,5,0,0.08,0.134,0.44,0.19,112,67,82
41979,0,0,0.004555,2.385853,5,0,0.08,0.134,0.44,0.19,112,67,82
41980,0,0,0.026101,2.271429,5,0,0.08,0.134,0.44,0.19,112,67,82
41981,0.45,0.45,0.146561,2.143339,5,0,0.08,0.134,0.44,0.19,112,67,82
41982,0.6,0.6,0.740236,2.002619,5,0,0.08,0.134,0.44,0.19,112,67,82
41983,0.45,0.45,2.5,1.851173,5,0,0.08,0.134,0.44,0.19,112,67,82
41984,0,0,4.259764,1.691754,5,0,0.08,0.134,0.44,0.19,112,67,82
41985,0,0,4.853439,1.527806,5,0,0.08,0.134,0.44,0.19,112,67,82
41986,-0.7,-0.7,4.973899,1.36319,5,0,0.08,0.134,0.44,0.19,112,67,82
41987,5,5,4.995445,1.201832,5,0,0.08,0.134,0.44,0.19,112,67,82
41988,-1.5,-1.5,4.80942,1.047352,5,0,0.08,0.134,0.44,0.19,112,67,82
41989,0,0,4.76473,0.90276,5,0,0.08,0.134,0.44,0.19,112,67,82
41990,0,0,4.710191,0.770255,5,0,0.08,0.134,0.44,0.19,112,67,82
41991,0.5,0.5,4.643954,0.65116,5,0,0.08,0.134,0.44,0.19,112,67,82
41992,1.4,1.4,4.563979,0.545971,5,0,0.08,0.134,0.44,0.19,112,67,82
41993,1.6,1.6,4.468099,0.454486,5,0,0.08,0.134,0.44,0.19,112,67,82
41994,1.65,1.65,4.354118,0.375982,5,0,0.08,0.134,0.44,0.19,112,67,82
41995,0.7,0.7,4.219977,0.30939,5.027467,0.014424,0.08,0.134,0.44,0.19,112,67,82
41996,0.2,0.2,4.063965,0.253453,5.054935,0.028847,0.08,0.134,0.44,0.19,112,67,82
41997,0,0,3.884993,0.206852,5.082402,0.043271,0.08,0.134,0.44,0.19,112,67,82
41998,0,0,3.682893,0.168294,5.109869,0.057695,0.08,0.134,0.44,0.19,112,67,82
41999,0,0,3.458694,0.136572,5.137337,0.072118,0.08,0.134,0.44,0.19,112,67,82
42000,0,0,3.21483,0.026101,5.164804,0.086542,0.13,0.102,0.4,0.14,96,72,80
42001,0,0,2.955193,0.146561,5.255901,0.11116,0.13,0.102,0.4,0.14,96,72,80
42002,0,0,2.684987,0.740236,5.346999,0.135778,0.13,0.102,0.4,0.14,96,72,80
42003,0,0,2.410365,2.5,5.438096,0.160396,0.13,0.102,0.4,0.14,96,72,80
42004,0,0,2.137891,4.259764,5.529193,0.185014,0.13,0.102,0.4,0.14,96,72,80
42005,0,0,1.87393,4.853439,5.620291,0.209632,0.13,0.102,0.4,0.14,96,72,80
42006,0,0,1.624066,4.995445,5.711388,0.23425,0.13,0.102,0.4,0.14,96,72,80
42007,0,0,1.392676,4.973899,6.048887,0.300128,0.13,0.102,0.4,0.14,96,72,80
42008,0,0,1.182704,4.853439,6.386386,0.366006,0.13,0.102,0.4,0.14,96,72,80
42009,0,0,0.995651,4.259764,6.723885,0.431884,0.13,0.102,0.4,0.14,96,72,80
42010,0,0,0.831736,2.897037,7.061385,0.497761,0.13,0.102,0.4,0.14,96,72,80
42011,0,0,0.690156,2.872775,7.398884,0.563639,0.13,0.102,0.4,0.14,96,72,80
42012,0,0,0.569384,2.843106,7.736383,0.629517,0.13,0.102,0.4,0.14,96,72,80
42013,0,0,0.467454,2.806981,8.530319,0.801249,0.13,0.102,0.4,0.14,96,72,80
42014,0,0,0.382197,2.763233,9.324255,0.97298,0.13,0.102,0.4,0.14,96,72,80
42015,0,0,0.311421,2.71059,10.118191,1.144711,0.13,0.102,0.4,0.14,96,72,80
42016,0,0,0.253034,2.647736,10.912128,1.316443,0.13,0.102,0.4,0.14,96,72,80
42017,0,0,0.205114,2.573379,11.706064,1.488174,0.13,0.102,0.4,0.14,96,72,80
42018,0,0,0.004555,2.486371,12.5,1.659906,0.13,0.102,0.4,0.14,96,72,80
42019,0,0,0.026101,2.385853,13.293936,2.078605,0.13,0.102,0.4,0.14,96,72,80
42020,0.45,0.45,0.146561,2.271429,14.087872,2.497304,0.13,0.102,0.4,0.14,96,72,80
42021,0.6,0.6,0.740236,2.143339,14.881809,2.916004,0.13,0.102,0.4,0.14,96,72,80
42022,0.45,0.45,2.5,2.002619,15.675745,3.334703,0.13,0.102,0.4,0.14,96,72,80
42023,0,0,4.259764,1.851173,16.469681,3.753403,0.13,0.102,0.4,0.14,96,72,80
42024,0,0,4.853439,1.691754,17.263617,4.172102,0.13,0.102,0.4,0.14,96,72,80
42025,-0.7,-0.7,4.973899,1.527806,17.601116,5.045577,0.13,0.102,0.4,0.14,96,72,80
42026,5,5,4.995445,1.36319,17.938615,5.919051,0.13,0.102,0.4,0.14,96,72,80
42027,-1.5,-1.5,4.80942,1.201832,18.276115,6.792526,0.13,0.102,0.4,0.14,96,72,80
42028,0,0,4.76473,1.047352,18.613614,7.666001,0.13,0.102,0.4,0.14,96,72,80
42029,0,0,4.710191,0.90276,18.951113,8.539475,0.13,0.102,0.4,0.14,96,72,80
42030,0.5,0.5,4.643954,0.770255,19.288612,9.41295,0.13,0.102,0.4,0.14,96,72,80
42031,1.4,1.4,4.563979,0.65116,19.379709,10.760791,0.13,0.102,0.4,0.14,96,72,80
42032,1.6,1.6,4.468099,0.545971,19.470807,12.108633,0.13,0.102,0.4,0.14,96,72,80
42033,1.65,1.65,4.354118,0.454486,19.561904,13.456475,0.13,0.102,0.4,0.14,96,72,80
42034,0.7,0.7,4.219977,0.375982,19.653001,14.804317,0.13,0.102,0.4,0.14,96,72,80
42035,0.2,0.2,4.063965,0.30939,19.744099,16.152158,0.13,0.102,0.4,0.14,96,72,80
42036,0,0,3.884993,0.253453,19.835196,17.5,0.13,0.102,0.4,0.14,96,72,80
42037,0,0,3.682893,0.206852,19.856482,18.847842,0.13,0.102,0.4,0.14,96,72,80
42038,0,0,3.458694,0.168294,19.877767,20.195683,0.13,0.102,0.4,0.14,96,72,80
42039,0,0,3.21483,0.136572,19.899053,21.543525,0.13,0.102,0.4,0.14,96,72,80
42040,0,0,2.955193,0.026101,19.920339,22.891367,0.13,0.102,0.4,0.14,96,72,80
42041,0,0,2.684987,0.146561,19.941625,24.239209,0.13,0.102,0.4,0.14,96,72,80
42042,0,0,2.410365,0.740236,19.962911,25.58705,0.13,0.102,0.4,0.14,96,72,80
42043,0,0,2.137891,2.5,19.96771,26.460525,0.13,0.102,0.4,0.14,96,72,80
42044,0,0,1.87393,4.259764,19.97251,27.333999,0.13,0.102,0.4,0.14,96,72,80
42045,0,0,1.624066,4.853439,19.977309,28.207474,0.13,0.102,0.4,0.14,96,72,80
42046,0,0,1.392676,4.995445,19.982109,29.080949,0.13,0.102,0.4,0.14,96,72,80
42047,0,0,1.182704,4.973899,19.986909,29.954423,0.13,0.102,0.4,0.14,96,72,80
42048,0,0,0.995651,4.853439,19.991708,30.827898,0.13,0.102,0.4,0.14,96,72,80
42049,0,0,0.831736,4.259764,19.992782,31.246597,0.13,0.102,0.4,0.14,96,72,80
42050,0,0,0.690156,2.897037,19.993855,31.665297,0.13,0.102,0.4,0.14,96,72,80
42051,0,0,0.569384,2.872775,19.994929,32.083996,0.13,0.102,0.4,0.14,96,72,80
42052,0,0,0.467454,2.843106,19.996002,32.502696,0.13,0.102,0.4,0.14,96,72,80
42053,0,0,0.382197,2.806981,19.997076,32.921395,0.13,0.102,0.4,0.14,96,72,80
42054,0,0,0.311421,2.763233,19.998149,33.340094,0.13,0.102,0.4,0.14,96,72,80
42055,0,0,0.253034,2.71059,19.998389,33.511826,0.13,0.102,0.4,0.14,96,72,80
42056,0,0,0.205114,2.647736,19.998628,33.683557,0.13,0.102,0.4,0.14,96,72,80
42057,0,0,0.004555,2.573379,19.998868,33.855289,0.13,0.102,0.4,0.14,96,72,80
42058,0,0,0.026101,2.486371,19.999108,34.02702,0.13,0.102,0.4,0.14,96,72,80
42059,0.45,0.45,0.146561,2.385853,19.999347,34.198751,0.13,0.102,0.4,0.14,96,72,80
42060,0.6,0.6,0.740236,2.271429,19.999587,34.370483,0.09,0.047,0.38,0.19,104,66,78.666667
42061,0.45,0.45,2.5,2.143339,19.99964,34.436361,0.09,0.047,0.38,0.19,104,66,78.666667
42062,0,0,4.259764,2.002619,19.999694,34.502239,0.09,0.047,0.38,0.19,104,66,78.666667
42063,0,0,4.853439,1.851173,19.999747,34.568116,0.09,0.047,0.38,0.19,104,66,78.666667
42064,-0.7,-0.7,4.973899,1.691754,19.999801,34.633994,0.09,0.047,0.38,0.19,104,66,78.666667
42065,5,5,4.995445,1.527806,19.999854,34.699872,0.09,0.047,0.38,0.19,104,66,78.666667
42066,-1.5,-1.5,4.80942,1.36319,19.999908,34.76575,0.09,0.047,0.38,0.19,104,66,78.666667
42067,0,0,4.76473,1.201832,19.999923,34.804792,0.09,0.047,0.38,0.19,104,66,78.666667
42068,0,0,4.710191,1.047352,19.999939,34.843833,0.09,0.047,0.38,0.19,104,66,78.666667
42069,0.5,0.5,4.643954,0.90276,19.999954,34.882875,0.09,0.047,0.38,0.19,104,66,78.666667
42070,1.4,1.4,4.563979,0.770255,19.999969,34.921917,0.09,0.047,0.38,0.19,104,66,78.666667
42071,1.6,1.6,4.468099,0.65116,19.999985,34.960958,0.09,0.047,0.38,0.19,104,66,78.666667
42072,1.65,1.65,4.354118,0.545971,20,35,0.09,0.047,0.38,0.19,104,66,78.666667
42073,0.7,0.7,4.219977,0.454486,20,35.03125,0.09,0.047,0.38,0.19,104,66,78.666667
42074,0.2,0.2,4.063965,0.375982,20,35.0625,0.09,0.047,0.38,0.19,104,66,78.666667
42075,0,0,3.884993,0.30939,20,35.09375,0.09,0.047,0.38,0.19,104,66,78.666667
42076,0,0,3.682893,0.253453,20,35.125,0.09,0.047,0.38,0.19,104,66,78.666667
42077,0,0,3.458694,0.206852,20,35.15625,0.09,0.047,0.38,0.19,104,66,78.666667
42078,0,0,3.21483,0.168294,20,35.1875,0.09,0.047,0.38,0.19,104,66,78.666667
42079,0,0,2.955193,0.136572,20,35.21875,0.09,0.047,0.38,0.19,104,66,78.666667
42080,0,0,2.684987,0.026101,20,35.25,0.09,0.047,0.38,0.19,104,66,78.666667
42081,0,0,2.410365,0.146561,20,35.28125,0.09,0.047,0.38,0.19,104,66,78.666667
42082,0,0,2.137891,0.740236,20,35.3125,0.09,0.047,0.38,0.19,104,66,78.666667
42083,0,0,1.87393,2.5,20,35.34375,0.09,0.047,0.38,0.19,104,66,78.666667
42084,0,0,1.624066,4.259764,20,35.375,0.09,0.047,0.38,0.19,104,66,78.666667
42085,0,0,1.392676,4.853439,20,35.40625,0.09,0.047,0.38,0.19,104,66,78.666667
42086,0,0,1.182704,4.995445,20,35.4375,0.09,0.047,0.38,0.19,104,66,78.666667
42087,0,0,0.995651,4.973899,20,35.46875,0.09,0.047,0.38,0.19,104,66,78.666667
42088,0,0,0.831736,4.853439,20,35.5,0.09,0.047,0.38,0.19,104,66,78.666667
42089,0,0,0.690156,4.259764,20,35.53125,0.09,0.047,0.38,0.19,104,66,78.666667
42090,0,0,0.569384,2.897037,20,35.5625,0.09,0.047,0.38,0.19,104,66,78.666667
42091,0,0,0.467454,2.872775,20,35.59375,0.09,0.047,0.38,0.19,104,66,78.666667
